osmid,highway,oneway,reversed,length,geometry,name,ref,access,lanes,tunnel,maxspeed,bridge,junction
207264810,residential,False,True,42.128,"LINESTRING (80.2142504 13.0778734, 80.2142523 13.077976, 80.2142546 13.0780074, 80.2142407 13.0782518)",,,,,,,,
207264812,residential,False,True,58.777,"LINESTRING (80.2137078 13.077882, 80.2142504 13.0778734)",,,,,,,,
702574906,residential,False,False,28.903,"LINESTRING (80.20731 13.0912663, 80.2075767 13.091257)",,,,,,,,
702574906,residential,False,True,81.454,"LINESTRING (80.20731 13.0912663, 80.2073359 13.0919984)",,,,,,,,
1434301728,residential,False,False,35.486,"LINESTRING (80.20731 13.0912663, 80.2069825 13.091276)",,,,,,,,
"[1434301728, 702574907]",residential,False,True,73.554,"LINESTRING (80.20731 13.0912663, 80.207286 13.0911199, 80.2078126 13.0911019)",,,,,,,,
207264813,residential,False,False,82.189,"LINESTRING (80.2069825 13.091276, 80.2070299 13.0920137)",,,,,,,,
1434301728,residential,False,False,59.067,"LINESTRING (80.2069825 13.091276, 80.2064382 13.0913093)",,,,,,,,
1434301728,residential,False,True,35.486,"LINESTRING (80.2069825 13.091276, 80.20731 13.0912663)",,,,,,,,
207264816,residential,False,False,73.066,"LINESTRING (80.2098806 13.0918708, 80.2098602 13.091214)",11th Street,,,,,,,
1434302272,residential,False,False,121.006,"LINESTRING (80.2098806 13.0918708, 80.2087648 13.0919267)",13th Street,,,,,,,
1434302272,residential,False,True,59.061,"LINESTRING (80.2098806 13.0918708, 80.2104226 13.0918123)",13th Street,,,,,,,
26969962,residential,False,False,60.711,"LINESTRING (80.2070299 13.0920137, 80.2064702 13.0920438)",19th Street,,,,,,,
26969962,residential,False,True,33.185,"LINESTRING (80.2070299 13.0920137, 80.2073359 13.0919984)",19th Street,,,,,,,
207264813,residential,False,True,82.189,"LINESTRING (80.2070299 13.0920137, 80.2069825 13.091276)",,,,,,,,
1298345807,residential,False,True,51.084,"LINESTRING (80.2277434 13.0922765, 80.2272721 13.0922946)",,,,,,,,
207265898,residential,False,False,59.873,"LINESTRING (80.2272116 13.0925006, 80.2277644 13.0925056)",,,,,,,,
217926508,residential,False,True,23.825,"LINESTRING (80.2272116 13.0925006, 80.2272721 13.0922946)",,,,,,,,
217926508,residential,False,False,68.89699999999999,"LINESTRING (80.2272116 13.0925006, 80.2271794 13.0927223, 80.227127 13.0931147)",,,,,,,,
207265898,residential,False,True,59.873,"LINESTRING (80.2277644 13.0925056, 80.2272116 13.0925006)",,,,,,,,
48753873,residential,False,True,36.834,"LINESTRING (80.2255979 13.0940537, 80.2259276 13.0939724)",,,,,,,,
207265894,residential,False,False,34.684,"LINESTRING (80.2255979 13.0940537, 80.2256385 13.0943631)",,,,,,,,
48753873,residential,False,False,53.551,"LINESTRING (80.2255979 13.0940537, 80.2255059 13.0940379, 80.2251976 13.0942877)",,,,,,,,
207265894,residential,False,True,34.684,"LINESTRING (80.2256385 13.0943631, 80.2255979 13.0940537)",,,,,,,,
48738638,residential,False,False,40.228,"LINESTRING (80.2252069 13.0947594, 80.22484 13.0948158)",,,,,,,,
48738638,residential,False,True,90.009,"LINESTRING (80.2252069 13.0947594, 80.2254026 13.094738, 80.2254568 13.0947273, 80.2254899 13.094695, 80.2254914 13.094602, 80.2253015 13.0944054, 80.2251976 13.0942877)",,,,,,,,
217926509,residential,False,True,90.068,"LINESTRING (80.2252069 13.0947594, 80.2252349 13.0949014, 80.2252615 13.0952362, 80.2252386 13.0952641, 80.2251874 13.0952623, 80.2249376 13.0952805)",,,,,,,,
207265896,residential,False,True,51.514,"LINESTRING (80.2242109 13.0984807, 80.223741 13.0985525)",,,,,,,,
48753907,residential,False,False,19.777,"LINESTRING (80.223741 13.0985525, 80.2236953 13.0983803)",,,,,,,,
48753907,residential,False,True,36.76,"LINESTRING (80.223741 13.0985525, 80.2237721 13.0988817)",,,,,,,,
207265896,residential,False,False,51.514,"LINESTRING (80.223741 13.0985525, 80.2242109 13.0984807)",,,,,,,,
207265902,residential,False,False,33.341,"LINESTRING (80.2290494 13.0986786, 80.2287482 13.0987406)",,,,,,,,
995145538,residential,False,False,45.979,"LINESTRING (80.2290494 13.0986786, 80.2294639 13.0985892)",,,,,,,,
207265902,residential,False,True,53.833,"LINESTRING (80.2290494 13.0986786, 80.229364 13.0987879, 80.2295035 13.0988701)",,,,,,,,
995145538,residential,False,True,51.907000000000004,"LINESTRING (80.2290494 13.0986786, 80.2291417 13.0986011, 80.2294382 13.0984067)",,,,,,,,
207265902,residential,False,True,33.341,"LINESTRING (80.2287482 13.0987406, 80.2290494 13.0986786)",,,,,,,,
1434325292,residential,False,False,60.762,"LINESTRING (80.2287482 13.0987406, 80.2288629 13.0992755)",,,,,,,,
48753909,residential,False,True,142.155,"LINESTRING (80.2287482 13.0987406, 80.2286493 13.0982078, 80.2292798 13.0980689, 80.2293872 13.0980446)",,,,,,,,
207265902,residential,False,False,65.046,"LINESTRING (80.2287482 13.0987406, 80.2286709 13.0987605, 80.2281533 13.0988153)",,,,,,,,
48738635,residential,False,False,46.834,"LINESTRING (80.2281533 13.0988153, 80.2281623 13.0983942)",,,,,,,,
207265902,residential,False,False,30.302,"LINESTRING (80.2281533 13.0988153, 80.227874 13.0987992)",,,,,,,,
207265902,residential,False,True,65.046,"LINESTRING (80.2281533 13.0988153, 80.2286709 13.0987605, 80.2287482 13.0987406)",,,,,,,,
207265902,residential,False,True,29.065,"LINESTRING (80.2295035 13.0988701, 80.2295907 13.0991173)",,,,,,,,
217926503,residential,False,False,31.528,"LINESTRING (80.2295035 13.0988701, 80.2294639 13.0985892)",,,,,,,,
207265902,residential,False,False,53.833,"LINESTRING (80.2295035 13.0988701, 80.229364 13.0987879, 80.2290494 13.0986786)",,,,,,,,
207265901,residential,False,True,97.261,"LINESTRING (80.2333865 13.0986878, 80.2335884 13.0995401)",,,,,,,,
1048280717,primary,True,False,34.256,"LINESTRING (80.2333865 13.0986878, 80.2335133 13.098676, 80.233702 13.0986671)",Konnur High Road,,,,,,,
207265897,residential,False,True,106.216,"LINESTRING (80.2253933 13.0989074, 80.2253776 13.0998625)",,,,,,,,
207265900,residential,False,False,80.761,"LINESTRING (80.2288629 13.0992755, 80.2295907 13.0991173)",1st Main Road,,,,,,,
754134304,residential,False,False,59.397,"LINESTRING (80.2288629 13.0992755, 80.2283236 13.0993726)",,,,,,,,
1434325292,residential,False,True,60.762,"LINESTRING (80.2288629 13.0992755, 80.2287482 13.0987406)",,,,,,,,
207265901,residential,False,False,97.261,"LINESTRING (80.2335884 13.0995401, 80.2333865 13.0986878)",,,,,,,,
207265901,residential,False,True,42.051,"LINESTRING (80.2335884 13.0995401, 80.2336706 13.0999097)",,,,,,,,
217922849,residential,False,False,49.074,"LINESTRING (80.2335884 13.0995401, 80.2331372 13.0995807)",,,,,,,,
207265897,residential,False,False,106.216,"LINESTRING (80.2253776 13.0998625, 80.2253933 13.0989074)",,,,,,,,
23803998,primary,True,False,85.531,"LINESTRING (80.2253776 13.0998625, 80.225031 13.0998053, 80.2246099 13.0996872)",Konnur High Road,,yes,2,,,,
48738665,residential,False,True,22.888,"LINESTRING (80.2336706 13.0999097, 80.2338793 13.0998773)",,,,,,,,
207265901,residential,False,False,42.051,"LINESTRING (80.2336706 13.0999097, 80.2335884 13.0995401)",,,,,,,,
48738665,residential,False,False,53.1,"LINESTRING (80.2336706 13.0999097, 80.2332168 13.1000076, 80.2331914 13.1000098)",,,,,,,,
207266107,residential,False,True,25.675,"LINESTRING (80.24091 13.0889898, 80.2411409 13.0890421)",,,,,,,,
207266107,residential,False,False,25.675,"LINESTRING (80.2411409 13.0890421, 80.24091 13.0889898)",,,,,,,,
207266108,residential,False,False,115.138,"LINESTRING (80.2411409 13.0890421, 80.2412013 13.0888598, 80.2412275 13.0887123, 80.2412275 13.0885403, 80.2412426 13.0880183)",,,,,,,,
59359862,tertiary,True,False,187.024,"LINESTRING (80.2370286 13.0928622, 80.2387488 13.0927149)",Ayanavaram Road,,,,,,,
1368385410,residential,False,False,8.808,"LINESTRING (80.2370286 13.0928622, 80.237017 13.0927838)",,,,,,,,
207266111,residential,False,False,53.274,"LINESTRING (80.2370286 13.0928622, 80.2370678 13.0930469, 80.2372105 13.0931651, 80.2373127 13.0932071)",,,,,,,,
207266111,residential,False,False,21.407,"LINESTRING (80.2373127 13.0932071, 80.23751 13.0932187)",,,,,,,,
207266106,residential,False,False,91.576,"LINESTRING (80.2373127 13.0932071, 80.2373338 13.0933016, 80.2374342 13.0935865, 80.2375378 13.0939106, 80.2375497 13.093996)",,,,,,,,
207266111,residential,False,True,53.274,"LINESTRING (80.2373127 13.0932071, 80.2372105 13.0931651, 80.2370678 13.0930469, 80.2370286 13.0928622)",,,,,,,,
48753890,living_street,False,False,16.895,"LINESTRING (80.2375497 13.093996, 80.2377035 13.0939706)",,,,,,,,
48753890,living_street,False,True,27.827,"LINESTRING (80.2375497 13.093996, 80.2372978 13.0940453)",,,,,,,,
207266106,residential,False,True,91.57600000000001,"LINESTRING (80.2375497 13.093996, 80.2375378 13.0939106, 80.2374342 13.0935865, 80.2373338 13.0933016, 80.2373127 13.0932071)",,,,,,,,
263458076,residential,False,False,43.832,"LINESTRING (80.2337478 13.0990926, 80.2338 13.0994835)",Palayakara Street,,,,,,,
263458076,residential,False,True,47.573,"LINESTRING (80.2337478 13.0990926, 80.233702 13.0986671)",Palayakara Street,,,,,,,
995145543,residential,False,False,54.593,"LINESTRING (80.2337478 13.0990926, 80.2339468 13.0990584, 80.2342476 13.0990321)",,,,,,,,
263458076,residential,False,True,43.832,"LINESTRING (80.2338 13.0994835, 80.2337478 13.0990926)",Palayakara Street,,,,,,,
263458076,residential,False,False,44.703,"LINESTRING (80.2338 13.0994835, 80.2338226 13.0996579, 80.2338793 13.0998773)",Palayakara Street,,,,,,,
1232583656,residential,False,False,64.016,"LINESTRING (80.2338 13.0994835, 80.2340913 13.0994354, 80.2343837 13.0993929)",,,,,,,,
207267781,living_street,False,False,27.667,"LINESTRING (80.2460522 13.0857398, 80.2460496 13.0859886)",,,,,,,,
26550347,secondary,True,False,85.305,"LINESTRING (80.2460522 13.0857398, 80.2458119 13.0857199, 80.245457 13.0856914, 80.2453536 13.0856781, 80.245268 13.0856695)",Purasawalkam High Road,,,,,,,
26550347,secondary,True,False,45.291,"LINESTRING (80.2468423 13.0858129, 80.246426 13.0857744)",Purasawalkam High Road,,,,,,,
207267778,living_street,False,False,83.797,"LINESTRING (80.2468423 13.0858129, 80.246814 13.086566)",,,,,,,,
26550347,secondary,True,False,102.34400000000001,"LINESTRING (80.2484424 13.0859029, 80.2476436 13.0858695, 80.2474982 13.0858686)",Purasawalkam High Road,,,,,,,
207267783,residential,False,False,266.153,"LINESTRING (80.2484424 13.0859029, 80.2484041 13.0870931, 80.2483889 13.0882958)",,,,,,,,
207267781,living_street,False,False,25.146,"LINESTRING (80.2460188 13.0863432, 80.2460388 13.0865685)",,,,,,,,
207267781,living_street,False,True,39.571,"LINESTRING (80.2460188 13.0863432, 80.2460496 13.0859886)",,,,,,,,
"[207267777, 1130592206]",living_street,False,"[False, True]",127.113,"LINESTRING (80.2460188 13.0863432, 80.2452125 13.0863068, 80.2452287 13.0859502)",,,,,,,,
207267771,residential,False,True,49.959,"LINESTRING (80.2500807 13.0863724, 80.2505405 13.0864083)",,,,,,,,
30972303,primary,False,False,57.858,"LINESTRING (80.2505405 13.0864083, 80.2504524 13.0858951)",Brick Klin Road,,,,,,,
207267771,residential,False,False,49.959,"LINESTRING (80.2505405 13.0864083, 80.2500807 13.0863724)",,,,,,,,
30972303,primary,False,True,117.87699999999998,"LINESTRING (80.2505405 13.0864083, 80.250581 13.0866139, 80.2507024 13.0872312, 80.2507075 13.0872572, 80.2507365 13.0874509)",Brick Klin Road,,,,,,,
207267778,living_street,False,True,83.797,"LINESTRING (80.246814 13.086566, 80.2468423 13.0858129)",,,,,,,,
207267781,living_street,False,True,25.146,"LINESTRING (80.2460388 13.0865685, 80.2460188 13.0863432)",,,,,,,,
48738645,living_street,False,True,54.598,"LINESTRING (80.2414663 13.0866631, 80.2419695 13.0866925)",,,,,,,,
"[995146090, 207267774]",residential,False,False,92.107,"LINESTRING (80.2414663 13.0866631, 80.2410648 13.0866603, 80.2406159 13.086656)",,,,,,,,
217922855,residential,False,False,38.887,"LINESTRING (80.2414663 13.0866631, 80.2414609 13.0869146, 80.2414782 13.0870113)",,,,,,,,
217922855,residential,False,True,49.797,"LINESTRING (80.2414663 13.0866631, 80.2414727 13.0866046, 80.2414817 13.086445, 80.2415044 13.0862169)",,,,,,,,
48738646,residential,False,False,114.694,"LINESTRING (80.2405841 13.0880666, 80.2404986 13.0870385)",,,,,,,,
207267779,residential,False,False,71.522,"LINESTRING (80.2405841 13.0880666, 80.2412426 13.0880183)",,,,,,,,
48738646,residential,False,True,212.019,"LINESTRING (80.2405841 13.0880666, 80.2406311 13.0882833, 80.2406464 13.0884603, 80.2406711 13.0889474, 80.2406779 13.0892887, 80.2406999 13.0896923, 80.2409782 13.0897349)",,,,,,,,
1212738084,residential,False,False,14.232,"LINESTRING (80.2483889 13.0882958, 80.2485202 13.0883008)",,,,,,,,
"[1212738083, 207267783]",residential,False,False,135.626,"LINESTRING (80.2483889 13.0882958, 80.247775 13.0882909, 80.2474531 13.0882764, 80.2471975 13.0880953)",,,,,,,,
207267783,residential,False,True,266.153,"LINESTRING (80.2483889 13.0882958, 80.2484041 13.0870931, 80.2484424 13.0859029)",,,,,,,,
30247405,living_street,False,False,32.859,"LINESTRING (80.2527466 13.0907298, 80.252827 13.0907267, 80.25287 13.0907115, 80.2530471 13.0907061)",,,,,,,,
217723250,living_street,False,True,18.528,"LINESTRING (80.2530471 13.0907061, 80.2530938 13.0908664)",,,,,,,,
30247405,living_street,False,True,32.859,"LINESTRING (80.2530471 13.0907061, 80.25287 13.0907115, 80.252827 13.0907267, 80.2527466 13.0907298)",,,,,,,,
217723250,living_street,False,False,38.215,"LINESTRING (80.2530471 13.0907061, 80.252995 13.0904206, 80.2529903 13.0903671)",,,,,,,,
48753853,residential,False,False,55.101,"LINESTRING (80.2380974 13.0955912, 80.238031 13.0950999)",Arignar Anna Street,,,,,,,
207267785,residential,False,False,95.887,"LINESTRING (80.2380974 13.0955912, 80.2379223 13.0956001, 80.2378998 13.0955811, 80.2378222 13.0951305, 80.238031 13.0950999)",,,,,,,,
48753853,residential,False,True,51.258,"LINESTRING (80.2380974 13.0955912, 80.2381674 13.0960471)",Arignar Anna Street,,,,,,,
207269317,residential,False,True,24.818,"LINESTRING (80.2405869 13.070842, 80.2408149 13.0708641)",,,,,,,,
"[1268930426, 995149279]",residential,False,"[False, True]",140.81600000000003,"LINESTRING (80.2405869 13.070842, 80.2405966 13.0707934, 80.2406651 13.0703478, 80.2406814 13.0703349, 80.2407045 13.0703345, 80.2409163 13.0703676, 80.2409249 13.0703728, 80.2409279 13.0703857, 80.2408798 13.0706333, 80.2408244 13.0708265, 80.2408149 13.0708641)",,,permissive,,,,,
1302206815,residential,False,True,27.69,"LINESTRING (80.2405869 13.070842, 80.2405587 13.0710895)",,,,,,,,
429843118,primary,True,False,62.282,"LINESTRING (80.24178 13.070927, 80.2416141 13.0714633)",McNichols Road,,,,,,,
207269317,residential,False,False,104.769,"LINESTRING (80.24178 13.070927, 80.2414117 13.0709026, 80.241398 13.0709011, 80.2412774 13.0708929, 80.2410952 13.0708806, 80.2410022 13.0708742, 80.2408149 13.0708641)",,,,,,,,
"[1189557392, 207269323]",residential,False,True,258.302,"LINESTRING (80.2449928 13.0718466, 80.2451401 13.0713416, 80.2451107 13.0712988, 80.2450654 13.0712777, 80.2446655 13.0711936, 80.2446303 13.071126, 80.2446864 13.0709333, 80.2449731 13.0699492)",Mukhta Garden Road,,,,,,,
28162009,residential,False,True,101.17999999999999,"LINESTRING (80.2376301 13.075559, 80.2377391 13.0755815, 80.2385388 13.0757698)",,,,,,,,
31250979,residential,False,False,104.383,"LINESTRING (80.2344243 13.0794461, 80.2353854 13.0795155)",Valliammal street,,,,,,,
31250979,residential,False,True,93.955,"LINESTRING (80.2344243 13.0794461, 80.2335591 13.0793851)",Valliammal street,,,,,,,
207269306,residential,False,True,85.282,"LINESTRING (80.2344243 13.0794461, 80.2343758 13.0802116)",Temple Lane,,,,,,,
218191051,residential,False,False,96.542,"LINESTRING (80.2468438 13.0795036, 80.2470347 13.0795349, 80.2468991 13.0802016)",,,,,,,,
218191051,residential,False,True,96.542,"LINESTRING (80.2468991 13.0802016, 80.2470347 13.0795349, 80.2468438 13.0795036)",,,,,,,,
566562032,primary,True,False,115.956,"LINESTRING (80.2468991 13.0802016, 80.2470385 13.0802577, 80.2475227 13.0803943, 80.2479207 13.0805111)",Barnaby Road,,,,,,,
30852861,residential,False,False,55.239,"LINESTRING (80.2343758 13.0802116, 80.2338671 13.0801761)",Temple Street,,,,,,,
207269306,residential,False,False,85.282,"LINESTRING (80.2343758 13.0802116, 80.2344243 13.0794461)",Temple Lane,,,,,,,
30852861,residential,False,True,106.61,"LINESTRING (80.2343758 13.0802116, 80.2343956 13.0802097, 80.2353573 13.0802801)",Temple Street,,,,,,,
23802581,tertiary,False,True,51.985,"LINESTRING (80.2340526 13.0817497, 80.2336168 13.0819456)",Halls Road,,,,,,,
207269309,residential,False,False,71.85,"LINESTRING (80.2340526 13.0817497, 80.2340957 13.0823945)",,,,,,,,
23802581,tertiary,False,False,45.694,"LINESTRING (80.2340526 13.0817497, 80.2343494 13.0816162, 80.2344337 13.0815736)",Halls Road,,,,,,,
207269325,living_street,False,False,19.23,"LINESTRING (80.2504163 13.0821365, 80.2504472 13.0823068)",,,,,,,,
207269318,residential,False,True,28.685,"LINESTRING (80.2507082 13.082263, 80.2504472 13.0823068)",,,,,,,,
207269318,residential,False,False,28.685,"LINESTRING (80.2504472 13.0823068, 80.2507082 13.082263)",,,,,,,,
207269318,residential,False,True,74.422,"LINESTRING (80.2504472 13.0823068, 80.2497674 13.0824043)",,,,,,,,
207269325,living_street,False,False,39.477,"LINESTRING (80.2504472 13.0823068, 80.2505026 13.0826577)",,,,,,,,
207269325,living_street,False,True,19.23,"LINESTRING (80.2504472 13.0823068, 80.2504163 13.0821365)",,,,,,,,
207269309,residential,False,True,71.85,"LINESTRING (80.2340957 13.0823945, 80.2340526 13.0817497)",,,,,,,,
207269318,residential,False,False,74.422,"LINESTRING (80.2497674 13.0824043, 80.2504472 13.0823068)",,,,,,,,
237621839,primary,True,False,82.914,"LINESTRING (80.2497674 13.0824043, 80.2498438 13.0828152, 80.2498862 13.0830782, 80.2498961 13.0831393)",Millers Road,,,,,,,
207269325,living_street,False,True,39.477,"LINESTRING (80.2505026 13.0826577, 80.2504472 13.0823068)",,,,,,,,
23802570,secondary,True,False,64.86,"LINESTRING (80.2427792 13.0832167, 80.2433585 13.0833645)",Harleys Road,,,,,,,
207269330,residential,False,False,188.18699999999998,"LINESTRING (80.2427792 13.0832167, 80.2422421 13.0842558, 80.2421882 13.0843402, 80.2420235 13.0842641, 80.2419058 13.0844886)",,,,,,,,
30923488,residential,False,False,37.937,"LINESTRING (80.2361629 13.0844569, 80.2358215 13.0845332)",Mandapam Road,,,,,,,
30923488,residential,False,True,160.597,"LINESTRING (80.2361629 13.0844569, 80.2376217 13.0841982)",Mandapam Road,,,,,,,
207269316,residential,False,False,45.875,"LINESTRING (80.2361629 13.0844569, 80.2362415 13.0848623)",,,,,,,,
207269330,residential,False,True,188.18699999999998,"LINESTRING (80.2419058 13.0844886, 80.2420235 13.0842641, 80.2421882 13.0843402, 80.2422421 13.0842558, 80.2427792 13.0832167)",,,,,,,,
30923488,residential,False,False,60.109,"LINESTRING (80.2358215 13.0845332, 80.2352806 13.0846542)",Mandapam Road,,,,,,,
30923488,residential,False,True,37.937,"LINESTRING (80.2358215 13.0845332, 80.2361629 13.0844569)",Mandapam Road,,,,,,,
